Frametime;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
Frame21;6.610;0;0.189;0.823;1.454;1;0.189;0.865;1.450;2;0.187;1.078;1.435;3;0.161;1.260;1.368;4;0.034;1.012;1.458;5;-0.180;1.007;1.424;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.030;1.445;9;0.532;1.027;1.445;10;0.699;1.052;1.382;10;0.699;1.052;1.382;12;0.121;0.751;1.457;13;0.035;0.566;1.619;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.257;0.759;1.454;17;0.051;0.621;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame22;6.617;0;0.189;0.823;1.454;1;0.189;0.865;1.450;2;0.187;1.078;1.435;3;0.161;1.260;1.368;4;0.034;1.012;1.458;5;-0.180;1.007;1.424;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.030;1.445;9;0.532;1.027;1.445;10;0.699;1.052;1.382;10;0.699;1.052;1.382;12;0.121;0.751;1.457;13;0.035;0.566;1.619;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.257;0.759;1.454;17;0.051;0.621;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame23;6.624;0;0.189;0.823;1.454;1;0.189;0.865;1.450;2;0.187;1.078;1.435;3;0.161;1.260;1.368;4;0.034;1.012;1.458;5;-0.180;1.007;1.424;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.030;1.445;9;0.532;1.027;1.445;10;0.699;1.052;1.382;10;0.699;1.052;1.382;12;0.121;0.751;1.457;13;0.035;0.566;1.619;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.257;0.759;1.454;17;0.051;0.621;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame24;6.631;0;0.189;0.823;1.454;1;0.189;0.865;1.450;2;0.187;1.078;1.435;3;0.161;1.260;1.368;4;0.034;1.012;1.458;5;-0.180;1.007;1.424;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.030;1.445;9;0.532;1.027;1.445;10;0.699;1.052;1.382;10;0.699;1.052;1.382;12;0.121;0.751;1.457;13;0.035;0.566;1.619;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.257;0.759;1.454;17;0.051;0.621;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame25;6.638;0;0.189;0.823;1.454;1;0.189;0.865;1.450;2;0.187;1.078;1.435;3;0.161;1.260;1.368;4;0.034;1.012;1.458;5;-0.180;1.007;1.424;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.030;1.445;9;0.532;1.027;1.445;10;0.699;1.052;1.382;10;0.699;1.052;1.382;12;0.121;0.751;1.457;13;0.035;0.566;1.619;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.257;0.759;1.454;17;0.051;0.621;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame26;6.645;0;0.190;0.825;1.445;1;0.189;0.868;1.440;2;0.189;1.082;1.422;3;0.164;1.263;1.354;4;0.037;1.018;1.445;5;-0.179;1.008;1.424;6;-0.323;1.036;1.311;7;-0.371;1.045;1.276;8;0.337;1.034;1.431;9;0.530;1.027;1.430;10;0.696;1.051;1.366;10;0.696;1.051;1.366;12;0.122;0.754;1.449;13;0.037;0.575;1.609;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.258;0.761;1.447;17;0.050;0.626;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame27;6.652;0;0.190;0.825;1.445;1;0.189;0.868;1.440;2;0.189;1.082;1.422;3;0.164;1.263;1.354;4;0.037;1.018;1.445;5;-0.179;1.008;1.424;6;-0.323;1.036;1.311;7;-0.371;1.045;1.276;8;0.337;1.034;1.431;9;0.530;1.027;1.430;10;0.696;1.051;1.366;10;0.696;1.051;1.366;12;0.122;0.754;1.449;13;0.037;0.575;1.609;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.258;0.761;1.447;17;0.050;0.626;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame28;6.659;0;0.190;0.825;1.445;1;0.189;0.868;1.440;2;0.189;1.082;1.422;3;0.164;1.263;1.354;4;0.037;1.018;1.445;5;-0.179;1.008;1.424;6;-0.323;1.036;1.311;7;-0.371;1.045;1.276;8;0.337;1.034;1.431;9;0.530;1.027;1.430;10;0.696;1.051;1.366;10;0.696;1.051;1.366;12;0.122;0.754;1.449;13;0.037;0.575;1.609;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.258;0.761;1.447;17;0.050;0.626;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame29;6.666;0;0.190;0.825;1.445;1;0.189;0.868;1.440;2;0.189;1.082;1.422;3;0.164;1.263;1.354;4;0.037;1.018;1.445;5;-0.179;1.008;1.424;6;-0.323;1.036;1.311;7;-0.371;1.045;1.276;8;0.337;1.034;1.431;9;0.530;1.027;1.430;10;0.696;1.051;1.366;10;0.696;1.051;1.366;12;0.122;0.754;1.449;13;0.037;0.575;1.609;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.258;0.761;1.447;17;0.050;0.626;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame30;6.673;0;0.190;0.825;1.445;1;0.189;0.868;1.440;2;0.189;1.082;1.422;3;0.164;1.263;1.354;4;0.037;1.018;1.445;5;-0.179;1.008;1.424;6;-0.323;1.036;1.311;7;-0.371;1.045;1.276;8;0.337;1.034;1.431;9;0.530;1.027;1.430;10;0.696;1.051;1.366;10;0.696;1.051;1.366;12;0.122;0.754;1.449;13;0.037;0.575;1.609;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.258;0.761;1.447;17;0.050;0.626;1.630;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame31;6.682;0;0.191;0.829;1.434;1;0.191;0.872;1.429;2;0.190;1.087;1.409;3;0.169;1.268;1.341;4;0.040;1.025;1.434;5;-0.180;1.011;1.421;6;-0.340;1.034;1.296;7;-0.399;1.039;1.254;8;0.339;1.037;1.418;9;0.528;1.026;1.417;10;0.693;1.047;1.349;10;0.693;1.047;1.349;12;0.124;0.758;1.439;13;0.040;0.582;1.597;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.259;0.764;1.437;17;0.048;0.635;1.621;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame32;6.690;0;0.191;0.829;1.434;1;0.191;0.872;1.429;2;0.190;1.087;1.409;3;0.169;1.268;1.341;4;0.040;1.025;1.434;5;-0.180;1.011;1.421;6;-0.340;1.034;1.296;7;-0.399;1.039;1.254;8;0.339;1.037;1.418;9;0.528;1.026;1.417;10;0.693;1.047;1.349;10;0.693;1.047;1.349;12;0.124;0.758;1.439;13;0.040;0.582;1.597;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.259;0.764;1.437;17;0.048;0.635;1.621;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame33;6.697;0;0.191;0.829;1.434;1;0.191;0.872;1.429;2;0.190;1.087;1.409;3;0.169;1.268;1.341;4;0.040;1.025;1.434;5;-0.180;1.011;1.421;6;-0.340;1.034;1.296;7;-0.399;1.039;1.254;8;0.339;1.037;1.418;9;0.528;1.026;1.417;10;0.693;1.047;1.349;10;0.693;1.047;1.349;12;0.124;0.758;1.439;13;0.040;0.582;1.597;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.259;0.764;1.437;17;0.048;0.635;1.621;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame34;6.704;0;0.191;0.829;1.434;1;0.191;0.872;1.429;2;0.190;1.087;1.409;3;0.169;1.268;1.341;4;0.040;1.025;1.434;5;-0.180;1.011;1.421;6;-0.340;1.034;1.296;7;-0.399;1.039;1.254;8;0.339;1.037;1.418;9;0.528;1.026;1.417;10;0.693;1.047;1.349;10;0.693;1.047;1.349;12;0.124;0.758;1.439;13;0.040;0.582;1.597;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.259;0.764;1.437;17;0.048;0.635;1.621;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
