time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
16.342;0;-0.056;0.895;1.285;1;-0.042;0.942;1.313;2;-0.186;1.079;1.378;3;-0.080;1.378;1.333;4;-0.186;1.079;1.378;5;-0.259;1.020;1.542;6;-0.028;1.015;1.388;7;0.035;0.984;1.361;8;0.064;1.091;1.249;9;0.255;1.091;1.249;10;0.331;0.876;1.147;10;0.331;0.876;1.147;12;-0.113;0.832;1.300;13;-0.292;0.743;1.495;14;-0.457;0.694;1.245;15;-0.485;0.682;1.170;16;0.000;0.837;1.253;17;-0.256;0.752;1.374;18;0.083;0.843;1.272;19;0.003;0.815;1.250
16.349;0;-0.056;0.895;1.285;1;-0.042;0.942;1.313;2;-0.186;1.079;1.378;3;-0.080;1.378;1.333;4;-0.186;1.079;1.378;5;-0.259;1.020;1.542;6;-0.028;1.015;1.388;7;0.035;0.984;1.361;8;0.064;1.091;1.249;9;0.255;1.091;1.249;10;0.331;0.876;1.147;10;0.331;0.876;1.147;12;-0.113;0.832;1.300;13;-0.292;0.743;1.495;14;-0.457;0.694;1.245;15;-0.485;0.682;1.170;16;0.000;0.837;1.253;17;-0.256;0.752;1.374;18;0.083;0.843;1.272;19;0.003;0.815;1.250
16.358;0;-0.056;0.895;1.285;1;-0.042;0.942;1.313;2;-0.186;1.079;1.378;3;-0.080;1.378;1.333;4;-0.186;1.079;1.378;5;-0.259;1.020;1.542;6;-0.028;1.015;1.388;7;0.035;0.984;1.361;8;0.064;1.091;1.249;9;0.255;1.091;1.249;10;0.331;0.876;1.147;10;0.331;0.876;1.147;12;-0.113;0.832;1.300;13;-0.292;0.743;1.495;14;-0.457;0.694;1.245;15;-0.485;0.682;1.170;16;0.000;0.837;1.253;17;-0.256;0.752;1.374;18;0.083;0.843;1.272;19;0.003;0.815;1.250
16.367;0;-0.049;0.901;1.283;1;-0.035;0.946;1.314;2;-0.165;1.111;1.395;3;-0.070;1.383;1.344;4;-0.165;1.111;1.395;5;-0.235;1.061;1.540;6;-0.068;1.048;1.358;7;0.044;1.005;1.249;8;0.082;1.119;1.263;9;0.252;1.119;1.263;10;0.334;0.882;1.141;10;0.334;0.882;1.141;12;-0.108;0.832;1.300;13;-0.305;0.702;1.444;14;-0.457;0.694;1.245;15;-0.461;0.659;1.240;16;0.011;0.868;1.236;17;-0.247;0.750;1.364;18;0.088;0.832;1.239;19;-0.005;0.807;1.238
16.375;0;-0.049;0.901;1.283;1;-0.035;0.946;1.314;2;-0.165;1.111;1.395;3;-0.070;1.383;1.344;4;-0.165;1.111;1.395;5;-0.235;1.061;1.540;6;-0.068;1.048;1.358;7;0.044;1.005;1.249;8;0.082;1.119;1.263;9;0.252;1.119;1.263;10;0.334;0.882;1.141;10;0.334;0.882;1.141;12;-0.108;0.832;1.300;13;-0.305;0.702;1.444;14;-0.457;0.694;1.245;15;-0.461;0.659;1.240;16;0.011;0.868;1.236;17;-0.247;0.750;1.364;18;0.088;0.832;1.239;19;-0.005;0.807;1.238
16.383;0;-0.049;0.901;1.283;1;-0.035;0.946;1.314;2;-0.165;1.111;1.395;3;-0.070;1.383;1.344;4;-0.165;1.111;1.395;5;-0.235;1.061;1.540;6;-0.068;1.048;1.358;7;0.044;1.005;1.249;8;0.082;1.119;1.263;9;0.252;1.119;1.263;10;0.334;0.882;1.141;10;0.334;0.882;1.141;12;-0.108;0.832;1.300;13;-0.305;0.702;1.444;14;-0.457;0.694;1.245;15;-0.461;0.659;1.240;16;0.011;0.868;1.236;17;-0.247;0.750;1.364;18;0.088;0.832;1.239;19;-0.005;0.807;1.238
16.392;0;-0.042;0.923;1.284;1;-0.027;0.962;1.316;2;-0.156;1.126;1.403;3;-0.063;1.387;1.351;4;-0.156;1.126;1.403;5;-0.224;1.081;1.539;6;-0.094;1.070;1.338;7;0.050;1.017;1.181;8;0.089;1.130;1.269;9;0.249;1.130;1.269;10;0.335;0.886;1.136;10;0.335;0.886;1.136;12;-0.102;0.846;1.299;13;-0.295;0.712;1.456;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.893;1.233;17;-0.231;0.742;1.321;18;0.087;0.815;1.202;19;-0.004;0.798;1.227
16.399;0;-0.042;0.923;1.284;1;-0.027;0.962;1.316;2;-0.156;1.126;1.403;3;-0.063;1.387;1.351;4;-0.156;1.126;1.403;5;-0.224;1.081;1.539;6;-0.094;1.070;1.338;7;0.050;1.017;1.181;8;0.089;1.130;1.269;9;0.249;1.130;1.269;10;0.335;0.886;1.136;10;0.335;0.886;1.136;12;-0.102;0.846;1.299;13;-0.295;0.712;1.456;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.893;1.233;17;-0.231;0.742;1.321;18;0.087;0.815;1.202;19;-0.004;0.798;1.227
16.406;0;-0.042;0.923;1.284;1;-0.027;0.962;1.316;2;-0.156;1.126;1.403;3;-0.063;1.387;1.351;4;-0.156;1.126;1.403;5;-0.224;1.081;1.539;6;-0.094;1.070;1.338;7;0.050;1.017;1.181;8;0.089;1.130;1.269;9;0.249;1.130;1.269;10;0.335;0.886;1.136;10;0.335;0.886;1.136;12;-0.102;0.846;1.299;13;-0.295;0.712;1.456;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.893;1.233;17;-0.231;0.742;1.321;18;0.087;0.815;1.202;19;-0.004;0.798;1.227
16.413;0;-0.042;0.923;1.284;1;-0.027;0.962;1.316;2;-0.156;1.126;1.403;3;-0.063;1.387;1.351;4;-0.156;1.126;1.403;5;-0.224;1.081;1.539;6;-0.094;1.070;1.338;7;0.050;1.017;1.181;8;0.089;1.130;1.269;9;0.249;1.130;1.269;10;0.335;0.886;1.136;10;0.335;0.886;1.136;12;-0.102;0.846;1.299;13;-0.295;0.712;1.456;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.893;1.233;17;-0.231;0.742;1.321;18;0.087;0.815;1.202;19;-0.004;0.798;1.227
16.420;0;-0.042;0.923;1.284;1;-0.027;0.962;1.316;2;-0.156;1.126;1.403;3;-0.063;1.387;1.351;4;-0.156;1.126;1.403;5;-0.224;1.081;1.539;6;-0.094;1.070;1.338;7;0.050;1.017;1.181;8;0.089;1.130;1.269;9;0.249;1.130;1.269;10;0.335;0.886;1.136;10;0.335;0.886;1.136;12;-0.102;0.846;1.299;13;-0.295;0.712;1.456;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.893;1.233;17;-0.231;0.742;1.321;18;0.087;0.815;1.202;19;-0.004;0.798;1.227
16.427;0;-0.038;0.937;1.284;1;-0.022;0.974;1.318;2;-0.151;1.133;1.407;3;-0.059;1.389;1.355;4;-0.151;1.133;1.407;5;-0.218;1.091;1.539;6;-0.103;1.077;1.331;7;0.052;1.021;1.156;8;0.092;1.136;1.272;9;0.244;1.136;1.272;10;0.335;0.889;1.132;10;0.335;0.889;1.132;12;-0.094;0.861;1.299;13;-0.279;0.681;1.418;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.904;1.233;17;-0.224;0.738;1.300;18;0.086;0.810;1.188;19;-0.003;0.794;1.223
16.434;0;-0.038;0.937;1.284;1;-0.022;0.974;1.318;2;-0.151;1.133;1.407;3;-0.059;1.389;1.355;4;-0.151;1.133;1.407;5;-0.218;1.091;1.539;6;-0.103;1.077;1.331;7;0.052;1.021;1.156;8;0.092;1.136;1.272;9;0.244;1.136;1.272;10;0.335;0.889;1.132;10;0.335;0.889;1.132;12;-0.094;0.861;1.299;13;-0.279;0.681;1.418;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.904;1.233;17;-0.224;0.738;1.300;18;0.086;0.810;1.188;19;-0.003;0.794;1.223
16.441;0;-0.038;0.937;1.284;1;-0.022;0.974;1.318;2;-0.151;1.133;1.407;3;-0.059;1.389;1.355;4;-0.151;1.133;1.407;5;-0.218;1.091;1.539;6;-0.103;1.077;1.331;7;0.052;1.021;1.156;8;0.092;1.136;1.272;9;0.244;1.136;1.272;10;0.335;0.889;1.132;10;0.335;0.889;1.132;12;-0.094;0.861;1.299;13;-0.279;0.681;1.418;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.904;1.233;17;-0.224;0.738;1.300;18;0.086;0.810;1.188;19;-0.003;0.794;1.223
16.448;0;-0.038;0.937;1.284;1;-0.022;0.974;1.318;2;-0.151;1.133;1.407;3;-0.059;1.389;1.355;4;-0.151;1.133;1.407;5;-0.218;1.091;1.539;6;-0.103;1.077;1.331;7;0.052;1.021;1.156;8;0.092;1.136;1.272;9;0.244;1.136;1.272;10;0.335;0.889;1.132;10;0.335;0.889;1.132;12;-0.094;0.861;1.299;13;-0.279;0.681;1.418;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.904;1.233;17;-0.224;0.738;1.300;18;0.086;0.810;1.188;19;-0.003;0.794;1.223
16.456;0;-0.038;0.937;1.284;1;-0.022;0.974;1.318;2;-0.151;1.133;1.407;3;-0.059;1.389;1.355;4;-0.151;1.133;1.407;5;-0.218;1.091;1.539;6;-0.103;1.077;1.331;7;0.052;1.021;1.156;8;0.092;1.136;1.272;9;0.244;1.136;1.272;10;0.335;0.889;1.132;10;0.335;0.889;1.132;12;-0.094;0.861;1.299;13;-0.279;0.681;1.418;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.904;1.233;17;-0.224;0.738;1.300;18;0.086;0.810;1.188;19;-0.003;0.794;1.223
16.463;0;-0.036;0.947;1.285;1;-0.020;0.982;1.320;2;-0.147;1.134;1.401;3;-0.056;1.390;1.358;4;-0.147;1.134;1.401;5;-0.214;1.098;1.538;6;-0.109;1.082;1.327;7;0.054;1.024;1.140;8;0.095;1.140;1.274;9;0.233;1.140;1.274;10;0.333;0.892;1.129;10;0.333;0.892;1.129;12;-0.093;0.885;1.300;13;-0.264;0.663;1.394;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.911;1.232;17;-0.221;0.736;1.291;18;0.086;0.807;1.181;19;-0.002;0.792;1.221
16.470;0;-0.036;0.947;1.285;1;-0.020;0.982;1.320;2;-0.147;1.134;1.401;3;-0.056;1.390;1.358;4;-0.147;1.134;1.401;5;-0.214;1.098;1.538;6;-0.109;1.082;1.327;7;0.054;1.024;1.140;8;0.095;1.140;1.274;9;0.233;1.140;1.274;10;0.333;0.892;1.129;10;0.333;0.892;1.129;12;-0.093;0.885;1.300;13;-0.264;0.663;1.394;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.911;1.232;17;-0.221;0.736;1.291;18;0.086;0.807;1.181;19;-0.002;0.792;1.221
16.477;0;-0.036;0.947;1.285;1;-0.020;0.982;1.320;2;-0.147;1.134;1.401;3;-0.056;1.390;1.358;4;-0.147;1.134;1.401;5;-0.214;1.098;1.538;6;-0.109;1.082;1.327;7;0.054;1.024;1.140;8;0.095;1.140;1.274;9;0.233;1.140;1.274;10;0.333;0.892;1.129;10;0.333;0.892;1.129;12;-0.093;0.885;1.300;13;-0.264;0.663;1.394;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.911;1.232;17;-0.221;0.736;1.291;18;0.086;0.807;1.181;19;-0.002;0.792;1.221
16.484;0;-0.036;0.947;1.285;1;-0.020;0.982;1.320;2;-0.147;1.134;1.401;3;-0.056;1.390;1.358;4;-0.147;1.134;1.401;5;-0.214;1.098;1.538;6;-0.109;1.082;1.327;7;0.054;1.024;1.140;8;0.095;1.140;1.274;9;0.233;1.140;1.274;10;0.333;0.892;1.129;10;0.333;0.892;1.129;12;-0.093;0.885;1.300;13;-0.264;0.663;1.394;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.911;1.232;17;-0.221;0.736;1.291;18;0.086;0.807;1.181;19;-0.002;0.792;1.221
16.492;0;-0.035;0.953;1.286;1;-0.019;0.988;1.321;2;-0.145;1.132;1.394;3;-0.054;1.392;1.360;4;-0.145;1.132;1.394;5;-0.212;1.103;1.537;6;-0.111;1.084;1.325;7;0.055;1.025;1.132;8;0.096;1.143;1.275;9;0.224;1.143;1.275;10;0.327;0.894;1.126;10;0.327;0.894;1.126;12;-0.093;0.896;1.301;13;-0.259;0.657;1.386;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.915;1.233;17;-0.219;0.735;1.285;18;0.085;0.805;1.176;19;-0.002;0.790;1.222
16.499;0;-0.035;0.953;1.286;1;-0.019;0.988;1.321;2;-0.145;1.132;1.394;3;-0.054;1.392;1.360;4;-0.145;1.132;1.394;5;-0.212;1.103;1.537;6;-0.111;1.084;1.325;7;0.055;1.025;1.132;8;0.096;1.143;1.275;9;0.224;1.143;1.275;10;0.327;0.894;1.126;10;0.327;0.894;1.126;12;-0.093;0.896;1.301;13;-0.259;0.657;1.386;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.915;1.233;17;-0.219;0.735;1.285;18;0.085;0.805;1.176;19;-0.002;0.790;1.222
16.505;0;-0.035;0.953;1.286;1;-0.019;0.988;1.321;2;-0.145;1.132;1.394;3;-0.054;1.392;1.360;4;-0.145;1.132;1.394;5;-0.212;1.103;1.537;6;-0.111;1.084;1.325;7;0.055;1.025;1.132;8;0.096;1.143;1.275;9;0.224;1.143;1.275;10;0.327;0.894;1.126;10;0.327;0.894;1.126;12;-0.093;0.896;1.301;13;-0.259;0.657;1.386;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.915;1.233;17;-0.219;0.735;1.285;18;0.085;0.805;1.176;19;-0.002;0.790;1.222
16.512;0;-0.035;0.953;1.286;1;-0.019;0.988;1.321;2;-0.145;1.132;1.394;3;-0.054;1.392;1.360;4;-0.145;1.132;1.394;5;-0.212;1.103;1.537;6;-0.111;1.084;1.325;7;0.055;1.025;1.132;8;0.096;1.143;1.275;9;0.224;1.143;1.275;10;0.327;0.894;1.126;10;0.327;0.894;1.126;12;-0.093;0.896;1.301;13;-0.259;0.657;1.386;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.915;1.233;17;-0.219;0.735;1.285;18;0.085;0.805;1.176;19;-0.002;0.790;1.222
16.523;0;-0.035;0.953;1.286;1;-0.019;0.988;1.321;2;-0.145;1.132;1.394;3;-0.054;1.392;1.360;4;-0.145;1.132;1.394;5;-0.212;1.103;1.537;6;-0.111;1.084;1.325;7;0.055;1.025;1.132;8;0.096;1.143;1.275;9;0.224;1.143;1.275;10;0.327;0.894;1.126;10;0.327;0.894;1.126;12;-0.093;0.896;1.301;13;-0.259;0.657;1.386;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.017;0.915;1.233;17;-0.219;0.735;1.285;18;0.085;0.805;1.176;19;-0.002;0.790;1.222
16.533;0;-0.035;0.958;1.286;1;-0.019;0.992;1.322;2;-0.145;1.131;1.389;3;-0.053;1.392;1.361;4;-0.145;1.131;1.389;5;-0.210;1.106;1.537;6;-0.110;1.084;1.326;7;0.055;1.024;1.133;8;0.097;1.144;1.276;9;0.217;1.144;1.276;10;0.320;0.895;1.124;10;0.320;0.895;1.124;12;-0.094;0.904;1.302;13;-0.250;0.645;1.364;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.918;1.234;17;-0.219;0.733;1.281;18;0.084;0.806;1.175;19;-0.001;0.789;1.225
16.539;0;-0.035;0.958;1.286;1;-0.019;0.992;1.322;2;-0.145;1.131;1.389;3;-0.053;1.392;1.361;4;-0.145;1.131;1.389;5;-0.210;1.106;1.537;6;-0.110;1.084;1.326;7;0.055;1.024;1.133;8;0.097;1.144;1.276;9;0.217;1.144;1.276;10;0.320;0.895;1.124;10;0.320;0.895;1.124;12;-0.094;0.904;1.302;13;-0.250;0.645;1.364;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.918;1.234;17;-0.219;0.733;1.281;18;0.084;0.806;1.175;19;-0.001;0.789;1.225
16.546;0;-0.035;0.958;1.286;1;-0.019;0.992;1.322;2;-0.145;1.131;1.389;3;-0.053;1.392;1.361;4;-0.145;1.131;1.389;5;-0.210;1.106;1.537;6;-0.110;1.084;1.326;7;0.055;1.024;1.133;8;0.097;1.144;1.276;9;0.217;1.144;1.276;10;0.320;0.895;1.124;10;0.320;0.895;1.124;12;-0.094;0.904;1.302;13;-0.250;0.645;1.364;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.918;1.234;17;-0.219;0.733;1.281;18;0.084;0.806;1.175;19;-0.001;0.789;1.225
16.554;0;-0.035;0.958;1.286;1;-0.019;0.992;1.322;2;-0.145;1.131;1.389;3;-0.053;1.392;1.361;4;-0.145;1.131;1.389;5;-0.210;1.106;1.537;6;-0.110;1.084;1.326;7;0.055;1.024;1.133;8;0.097;1.144;1.276;9;0.217;1.144;1.276;10;0.320;0.895;1.124;10;0.320;0.895;1.124;12;-0.094;0.904;1.302;13;-0.250;0.645;1.364;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.016;0.918;1.234;17;-0.219;0.733;1.281;18;0.084;0.806;1.175;19;-0.001;0.789;1.225
16.561;0;-0.035;0.961;1.286;1;-0.019;0.995;1.323;2;-0.145;1.129;1.385;3;-0.051;1.393;1.362;4;-0.145;1.129;1.385;5;-0.209;1.108;1.536;6;-0.108;1.082;1.328;7;0.055;1.022;1.140;8;0.097;1.144;1.276;9;0.212;1.144;1.276;10;0.316;0.897;1.124;10;0.316;0.897;1.124;12;-0.095;0.909;1.302;13;-0.245;0.641;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.918;1.235;17;-0.219;0.728;1.274;18;0.084;0.806;1.174;19;0.001;0.788;1.226
16.568;0;-0.035;0.961;1.286;1;-0.019;0.995;1.323;2;-0.145;1.129;1.385;3;-0.051;1.393;1.362;4;-0.145;1.129;1.385;5;-0.209;1.108;1.536;6;-0.108;1.082;1.328;7;0.055;1.022;1.140;8;0.097;1.144;1.276;9;0.212;1.144;1.276;10;0.316;0.897;1.124;10;0.316;0.897;1.124;12;-0.095;0.909;1.302;13;-0.245;0.641;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.918;1.235;17;-0.219;0.728;1.274;18;0.084;0.806;1.174;19;0.001;0.788;1.226
16.575;0;-0.035;0.961;1.286;1;-0.019;0.995;1.323;2;-0.145;1.129;1.385;3;-0.051;1.393;1.362;4;-0.145;1.129;1.385;5;-0.209;1.108;1.536;6;-0.108;1.082;1.328;7;0.055;1.022;1.140;8;0.097;1.144;1.276;9;0.212;1.144;1.276;10;0.316;0.897;1.124;10;0.316;0.897;1.124;12;-0.095;0.909;1.302;13;-0.245;0.641;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.918;1.235;17;-0.219;0.728;1.274;18;0.084;0.806;1.174;19;0.001;0.788;1.226
16.582;0;-0.035;0.961;1.286;1;-0.019;0.995;1.323;2;-0.145;1.129;1.385;3;-0.051;1.393;1.362;4;-0.145;1.129;1.385;5;-0.209;1.108;1.536;6;-0.108;1.082;1.328;7;0.055;1.022;1.140;8;0.097;1.144;1.276;9;0.212;1.144;1.276;10;0.316;0.897;1.124;10;0.316;0.897;1.124;12;-0.095;0.909;1.302;13;-0.245;0.641;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.015;0.918;1.235;17;-0.219;0.728;1.274;18;0.084;0.806;1.174;19;0.001;0.788;1.226
16.591;0;-0.036;0.963;1.287;1;-0.020;0.998;1.324;2;-0.145;1.128;1.382;3;-0.050;1.394;1.363;4;-0.145;1.128;1.382;5;-0.209;1.108;1.536;6;-0.105;1.080;1.331;7;0.055;1.020;1.148;8;0.097;1.144;1.276;9;0.209;1.144;1.276;10;0.313;0.898;1.124;10;0.313;0.898;1.124;12;-0.095;0.912;1.303;13;-0.242;0.639;1.357;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.013;0.918;1.236;17;-0.219;0.725;1.271;18;0.084;0.806;1.175;19;0.002;0.787;1.228
16.598;0;-0.036;0.963;1.287;1;-0.020;0.998;1.324;2;-0.145;1.128;1.382;3;-0.050;1.394;1.363;4;-0.145;1.128;1.382;5;-0.209;1.108;1.536;6;-0.105;1.080;1.331;7;0.055;1.020;1.148;8;0.097;1.144;1.276;9;0.209;1.144;1.276;10;0.313;0.898;1.124;10;0.313;0.898;1.124;12;-0.095;0.912;1.303;13;-0.242;0.639;1.357;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.013;0.918;1.236;17;-0.219;0.725;1.271;18;0.084;0.806;1.175;19;0.002;0.787;1.228
16.605;0;-0.036;0.963;1.287;1;-0.020;0.998;1.324;2;-0.145;1.128;1.382;3;-0.050;1.394;1.363;4;-0.145;1.128;1.382;5;-0.209;1.108;1.536;6;-0.105;1.080;1.331;7;0.055;1.020;1.148;8;0.097;1.144;1.276;9;0.209;1.144;1.276;10;0.313;0.898;1.124;10;0.313;0.898;1.124;12;-0.095;0.912;1.303;13;-0.242;0.639;1.357;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.013;0.918;1.236;17;-0.219;0.725;1.271;18;0.084;0.806;1.175;19;0.002;0.787;1.228
16.612;0;-0.036;0.963;1.287;1;-0.020;0.998;1.324;2;-0.145;1.128;1.382;3;-0.050;1.394;1.363;4;-0.145;1.128;1.382;5;-0.209;1.108;1.536;6;-0.105;1.080;1.331;7;0.055;1.020;1.148;8;0.097;1.144;1.276;9;0.209;1.144;1.276;10;0.313;0.898;1.124;10;0.313;0.898;1.124;12;-0.095;0.912;1.303;13;-0.242;0.639;1.357;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.013;0.918;1.236;17;-0.219;0.725;1.271;18;0.084;0.806;1.175;19;0.002;0.787;1.228
16.620;0;-0.036;0.963;1.287;1;-0.020;0.998;1.324;2;-0.145;1.128;1.382;3;-0.050;1.394;1.363;4;-0.145;1.128;1.382;5;-0.209;1.108;1.536;6;-0.105;1.080;1.331;7;0.055;1.020;1.148;8;0.097;1.144;1.276;9;0.209;1.144;1.276;10;0.313;0.898;1.124;10;0.313;0.898;1.124;12;-0.095;0.912;1.303;13;-0.242;0.639;1.357;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.013;0.918;1.236;17;-0.219;0.725;1.271;18;0.084;0.806;1.175;19;0.002;0.787;1.228
16.627;0;-0.036;0.965;1.287;1;-0.020;0.999;1.324;2;-0.146;1.126;1.380;3;-0.048;1.395;1.363;4;-0.146;1.126;1.380;5;-0.210;1.108;1.535;6;-0.102;1.078;1.333;7;0.055;1.018;1.155;8;0.096;1.143;1.276;9;0.206;1.143;1.276;10;0.311;0.899;1.125;10;0.311;0.899;1.125;12;-0.096;0.914;1.302;13;-0.239;0.639;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.012;0.917;1.238;17;-0.225;0.728;1.272;18;0.080;0.810;1.183;19;0.001;0.788;1.233
16.634;0;-0.036;0.965;1.287;1;-0.020;0.999;1.324;2;-0.146;1.126;1.380;3;-0.048;1.395;1.363;4;-0.146;1.126;1.380;5;-0.210;1.108;1.535;6;-0.102;1.078;1.333;7;0.055;1.018;1.155;8;0.096;1.143;1.276;9;0.206;1.143;1.276;10;0.311;0.899;1.125;10;0.311;0.899;1.125;12;-0.096;0.914;1.302;13;-0.239;0.639;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.012;0.917;1.238;17;-0.225;0.728;1.272;18;0.080;0.810;1.183;19;0.001;0.788;1.233
16.641;0;-0.036;0.965;1.287;1;-0.020;0.999;1.324;2;-0.146;1.126;1.380;3;-0.048;1.395;1.363;4;-0.146;1.126;1.380;5;-0.210;1.108;1.535;6;-0.102;1.078;1.333;7;0.055;1.018;1.155;8;0.096;1.143;1.276;9;0.206;1.143;1.276;10;0.311;0.899;1.125;10;0.311;0.899;1.125;12;-0.096;0.914;1.302;13;-0.239;0.639;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.012;0.917;1.238;17;-0.225;0.728;1.272;18;0.080;0.810;1.183;19;0.001;0.788;1.233
16.654;0;-0.036;0.965;1.287;1;-0.020;0.999;1.324;2;-0.146;1.126;1.380;3;-0.048;1.395;1.363;4;-0.146;1.126;1.380;5;-0.210;1.108;1.535;6;-0.102;1.078;1.333;7;0.055;1.018;1.155;8;0.096;1.143;1.276;9;0.206;1.143;1.276;10;0.311;0.899;1.125;10;0.311;0.899;1.125;12;-0.096;0.914;1.302;13;-0.239;0.639;1.358;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.012;0.917;1.238;17;-0.225;0.728;1.272;18;0.080;0.810;1.183;19;0.001;0.788;1.233
16.661;0;-0.037;0.966;1.287;1;-0.021;1.000;1.324;2;-0.146;1.125;1.378;3;-0.047;1.396;1.364;4;-0.146;1.125;1.378;5;-0.211;1.107;1.535;6;-0.100;1.076;1.336;7;0.055;1.016;1.161;8;0.096;1.142;1.276;9;0.205;1.142;1.276;10;0.311;0.902;1.131;10;0.311;0.902;1.131;12;-0.097;0.915;1.302;13;-0.239;0.638;1.353;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.011;0.915;1.239;17;-0.226;0.726;1.282;18;0.082;0.811;1.195;19;0.003;0.787;1.243
16.669;0;-0.037;0.966;1.287;1;-0.021;1.000;1.324;2;-0.146;1.125;1.378;3;-0.047;1.396;1.364;4;-0.146;1.125;1.378;5;-0.211;1.107;1.535;6;-0.100;1.076;1.336;7;0.055;1.016;1.161;8;0.096;1.142;1.276;9;0.205;1.142;1.276;10;0.311;0.902;1.131;10;0.311;0.902;1.131;12;-0.097;0.915;1.302;13;-0.239;0.638;1.353;14;-0.457;0.694;1.245;15;-0.404;0.664;1.287;16;0.011;0.915;1.239;17;-0.226;0.726;1.282;18;0.082;0.811;1.195;19;0.003;0.787;1.243
